,full_text,username,Kategori,created_at,tweet_english
1622,odojogja2 nusantaraland ibran tweet lie fahnoor angsayangsujud ndridesvi10785 engkeldodo ank joee artonometroadv egorosegoro1 rabowo rabowogibran2 nah katakan suhu bila berani berbicara berdebat di kampus2,Maknyus_nnn,Cawapres,Mon Dec 25 11:18:11 +0000 2023,ODOJOGJA2 NUSANTARALAND IBRAN TWEET LIE FAHNOOR Angsayangsukas Ndridesvi10785 Engkeldodo Ank Joee Artonometroadv Egorosegoro1 Rabowo RabowoGibran
1623,gibran solo berhasil cak imin jakarta malah nyungsep ooll04,mimin_erna,Cawapres,Mon Dec 25 11:18:09 +0000 2023,Gibran Solo Successfully Cak Imin Jakarta Even Nyungsep Ooll04
1624,gibran cerdas cak imin butuh tambahan ilmu 5d70n,IndrastiTuti,Cawapres,Mon Dec 25 11:18:07 +0000 2023,Gibran Smart Cak Imin Needs Additional Science 5D70N
1625,agimandeep212 wkwk kaum sapiteng sapi banteng bersatu emg berat lawan gibran kata kaesang kak gibran versi jokowi plus plus lebih tegas berani keras mangat kaum sapiteng jgn lupa nyembah inginnas besok ga kangen apa dah beberapa tahun ga sembahin,tekarok007,Cawapres,Mon Dec 25 11:18:04 +0000 2023,agimandeep212 wkwk sapiteng bull cows united Emg heavy against Gibran said Kaesang Kak Gibran Jokowi version Plus Plus more firmly brave the sapiteng don't forget to worship the National Nasan want tomorrow not to miss what a few years have not been praying
1626,airlangga berseru prabowo gibran pimpin pilpres 2024 depan dekade08,hyunaindira,Cawapres,Mon Dec 25 11:17:55 +0000 2023,Airlangga exclaimed Prabowo Gibran led the 2024 presidential election in front of the decade08
1627,eingincrazymedia perasaan gibran bohong mulu,Dissa007,Cawapres,Mon Dec 25 11:17:51 +0000 2023,eincrazymedia gibran feelings are lying first
1628,emelord 666666 multiverse sebelah malah mahfud sama gibran min,nindhihirtinti,Cawapres,Mon Dec 25 11:17:42 +0000 2023,Emelord 666666 Multiverse next to Mahfud and Gibran Min
1629,haves1305 sesuai wangsit eyang prabu siliwangi prabowo gibran bakal mempimpin indonesia,GrahaWalan6302,Cawapres,Mon Dec 25 11:17:41 +0000 2023,Haves1305 according to Wangsit Eyang Prabu Siliwangi Prabowo Gibran will lead Indonesia
1630,eingincrazymedia waduh gibran gimana sih,zizipqzizi,Cawapres,Mon Dec 25 11:17:37 +0000 2023,how about the gibran wow
1631,ms bf avinasastro abiburokhman justru al jazzera memuji gibran blog goblog dibaca ah,Wwn0303,Cawapres,Mon Dec 25 11:17:34 +0000 2023,MS BF Avinasastro Abiburokhman precisely Al Jazzera praised Gibran Blog Goblog read ah
1632,urtadhaone1 baterai mas jadi sebenernya mas gibran manusia tenaga listrik,Rudikoo_,Cawapres,Mon Dec 25 11:17:32 +0000 2023,Murtadhaone1 The battery is still actually a Gibran Human Electric Power
1633,elihat indo ohmahfudmd meskipun gibran memberi pertanyaan bahasa tidak dimengerti pak mahfud memberi jawaban baik jelas,AidaLani43626,Cawapres,Mon Dec 25 11:17:32 +0000 2023,See Indo @mohmahfudmd although Gibran gave a language question not understood by Mr. Mahfud giving a good good answer
1634,ibran tweet rabowogibran02 belimbing sayur masak nya pake karbit,UNapoleonP23,Cawapres,Mon Dec 25 11:17:30 +0000 2023,ibran tweet rabowogibran02 starfruit vegetables using carbide
1635,rtemisdelily 00juta ibran tweet gpp nnt pindah thailand kok disana banyak sefrekuensi sm km disana sistemnya dinasti kan,Hancaral,Cawapres,Mon Dec 25 11:17:24 +0000 2023,"RTEMISDELILY 00 million IBRAN TWEET GPP NNT Moving Thailand, how come there are many ties"
1636,iloinginh obeh2022 uhiqr ibran tweet engkeldodo makanya kalo ngoinginng sering pertanyaan gak nyambung jawaban,Zulkadri_D,Cawapres,Mon Dec 25 11:17:22 +0000 2023,"ILOINGINH OBE 2022 End of Ibran Tweet Dodo's ankle, so if you talk often the question does not connect the answers"
1637,r4sssss entangnegeri ibran sekandang inginnyet bahagia wkwkakak,Dimasjoko12,Cawapres,Mon Dec 25 11:17:18 +0000 2023,R4sssss Entangnegeri Ibran Sekandang wants to be happy
1638,artaisocmed ibran tweet tegas paspampres waktu mau minta maaf karna kesalahanya makek masker makanya dibuka maskernya jadi hoax yoh mas ayo lah ojo nemen nemen bodone tta,Sigit_MMXIVMMXI,Cawapres,Mon Dec 25 11:17:12 +0000 2023,"The Socmed Gibran Tweet Party is firm in Paspampres when I want to apologize for the mistake of the mask so the mask is opened so the mask is a hoax, bro, let's accompany the Bodone TTA accomp"
1639,kompak banget buruh jepara puji prabowo gibran dekade08,SintaMlni12,Cawapres,Mon Dec 25 11:17:02 +0000 2023,Very compact Jepara Workers Puji Prabowo Gibran Decade08
1640,jilat terus dul si blimbing sayur biar cair lebih gede samsul ibran tweet,P_kenjeran,Cawapres,Mon Dec 25 11:16:56 +0000 2023,lick and continue to dul the blimbing vegetable so that it is smoother samsul ibran tweet
1641,oktertifa rmtroysuryo1 dibilangin sebenarnya gibran samsul android bukan manusia bu dokter alat pengacak otak jadi membuat orang liat otaknya gesrek menggila efek sampingnya tanpa henti memaki orang lebih bahaya hatinya lama2 membusuk efek lanjutannya,Joyoboyoarema2,Cawapres,Mon Dec 25 11:16:53 +0000 2023,Oittetifa rmtroysuryo1 is said to be actually gibran samsul android not a human being a brain rack so it makes people see their brains to go crazy side effect
1642,y zy its me okowi rabowo ibran tweet ijin bertamu,insandhaif1704,Cawapres,Mon Dec 25 11:16:51 +0000 2023,yz yet me jokowi prabowo gibran tweet permission to visit
1643,soal sgie mas gibran paling tahu kata cak imin sgie singkatan sego goreng iwak endog wis bah kono penting pak prabowo ngowah ngowoh,agoytamaquotes,Cawapres,Mon Dec 25 11:16:48 +0000 2023,about sgie mas gibran best know the word cak imin sgie abbreviated sego fried iwak endog wis bah kono important prabowo ngowah ngowoh
1644,nusantaraland ibran tweet lie fahnoor angsayangsujud ndridesvi10785 engkeldodo ank joee artonometroadv egorosegoro1 rabowo rabowogibran2 bukan reprentasi anak muda selayaknya berprestasi sebagai tokoh anak muda mengajarkan menabrak konstitusi menciptaka sejarah terburuk negeri yang di tiru generasi berikutx,Maknyus_nnn,Cawapres,Mon Dec 25 11:16:47 +0000 2023,Nusantararand Ibran Tweet Lie Fahnoor Angsayangsukas Ndridesvi10785 Engkeldodo Ank Joee Artonometroadv Egorosegoro1 Rabowo RabowoGibran2 Not Representation of Young People Sundly Achievement as a young figure teaching crashing the constitution of the constitution of creating the worst history of the country
1645,artaisocmed apa iya kalian mau pilih orang dua kali kalah kan jokowi kwalitasnya bawah jokowi namanya kemunduran harusnya capres gibran terbukti gibran lebih baik debat gak cuma joged joged boneka mampang,KataNetizen,Cawapres,Mon Dec 25 11:16:44 +0000 2023,ARTAISOCMED WHAT YES YOU WANT TO CHOOSE PEOPLE LOSE DIA JOKOWI HIS QUALITY Under Jokowi The name of a setback should Gibran's presidential proven Gibran better debate not just joged joged mampang dolls
1646,uhiqbal252 edynurpalakka ibran tweet yah kalau udah sekandang ama gibran mau apa ntar pawang kagak kasih makan siang gratis ekakakka,Dimasjoko12,Cawapres,Mon Dec 25 11:16:44 +0000 2023,"uhiqbal252 Edynurpalakka ibran tweet, well if it's already around Gibran, what do you want to do the handler, you don't give a free lunch, ekakakka"
1647,y zy its me ibran tweet iya ganjar prestasinya ga sebanding gibran pamannya dipecat ketua mk ga punya inginral harusnya kalian punya rasa malu kalau ngtwit jangan jadi manusia sangat jahat bangga satu perbuatan sangat merusak ingat etika dijunjung,SiahaanSabeth,Cawapres,Mon Dec 25 11:16:43 +0000 2023,"Y Zy its me Ibran Tweet yes Ganjar his achievements are not comparable to the uncle's uncle fired by the head of the Constitutional Court, you should not have a shame if you don't become a human being very evil, proud of a very destructive act to remember the ethics is upheld"
1648,oktertifa video2 gibran lewat tl cuma kukewat2i aja mengumpulkan kekuatan menahan malu liatnya ngoinginng aku yang malu,murahrizki_,Cawapres,Mon Dec 25 11:16:42 +0000 2023,"Other Video2 Gibran through TL, I just missed it, gathering the power to hold back the shame"
1649,aniarsim okowi ibran tweet coba jelaskan enikir27,RajaFadhil,Cawapres,Mon Dec 25 11:16:32 +0000 2023,Yaniarsim Jokowi Gibran Tweet try to explain Kenikir 27
1650,auzaniqbalh ietj4k ogja menyapa ibran tweet nggih,CarloLian3,Cawapres,Mon Dec 25 11:16:29 +0000 2023,auzaniqbalh ietj4k ogja greets ibran tweet nggih
1651,kronologi relawan prabowo gibran ditembak madura,abyhakimi,Cawapres,Mon Dec 25 11:16:29 +0000 2023,Chronology of Volunteers Prabowo Gibran Shot by Madura
1652,kronologi relawan prabowo gibran ditembak madura,ranggads,Cawapres,Mon Dec 25 11:16:22 +0000 2023,Chronology of Volunteers Prabowo Gibran Shot by Madura
1653,nusantaraland ibran tweet lie fahnoor angsayangsujud ndridesvi10785 engkeldodo ank joee artonometroadv egorosegoro1 rabowo rabowogibran2 anak haram konstitusi heran msh yang puji2,janjiPalsu89,Cawapres,Mon Dec 25 11:16:20 +0000 2023,Nusantararand Ibran Tweet Lie Fahnoor Angsayangsunaduk Ndridesvi10785 ank joee artonometroadv egorosegoro
1654,prabowo gibran aliansi buruh jepara siap menang dekade08,GusyantiNeng,Cawapres,Mon Dec 25 11:16:19 +0000 2023,Prabowo Gibran Jepara Labor Alliance Ready to Win Decade08
1655,gibran bikin solo gemilang cak imin mungkin sibuk mencari kunci kesuksesan politiknya unardi,SutarjoSut59,Cawapres,Mon Dec 25 11:16:15 +0000 2023,Gibran made Solo Gemilang Cak Imin might be busy looking for the key to Unardi's political success
1656,gibran bikin solo eksis cak imin nampaknya nyari tempat duduk panggung politik omet13,galuhcahyani_,Cawapres,Mon Dec 25 11:16:12 +0000 2023,Gibran makes Solo exist Cak Imin seems to find a seat in the political stage Omet13
1657,embayung071 anjarpranowo ibran tweet matur suwun nggih pak anjarpranowo seinginga rakyat waras cerdas meiliki pemikiran negatif sama panjenengan nggih pak,arirang206,Cawapres,Mon Dec 25 11:16:08 +0000 2023,Embayung071 Anjarpranowo Ibran Tweet Matur Suwun Nggih Pak Anjarpranowo Seinginga People Smart Wane has a negative thinking with Panjenengan Nggih sir
1658,gibran bikin solo hebat cak imin mungkin sibuk mencari kunci sukses politik sesungguhnya adaitfiman,boruaruna,Cawapres,Mon Dec 25 11:16:08 +0000 2023,Gibran makes the great solo Cak Imin may be busy looking for the key to political success.
1659,gibran bikin solo gemilang cak imin mungkin cari kunci keajaiban politik obeh2022,agungromo33,Cawapres,Mon Dec 25 11:16:08 +0000 2023,Gibran makes Solo Gemilang Cak Imin might look for the key to the political wonders of OBEH2022
1660,gibran bikin solo hebat cak imin mungkin sibuk mencari kunci jawaban buku politik antungpiisang,jakaa_nanang,Cawapres,Mon Dec 25 11:16:06 +0000 2023,Gibran makes the great solo Cak Imin might be busy looking for the answer key to Antungpiisang Political Book
1661,gibran bikin solo hebat cak imin sepertinya mencari resep ajaib politik isskoral,lilisdamay10,Cawapres,Mon Dec 25 11:16:06 +0000 2023,Gibran made Cak Imin's great solo seem to look for Isskoral's political miraculous recipe
1662,gibran berhasil menciptakan keberhasilan solo jakarta jateng jauh kata sukses uckysubiakto,AgusAdimari,Cawapres,Mon Dec 25 11:16:05 +0000 2023,"Gibran succeeded in creating the success of Solo Jakarta Central Java, said the success of Uckysubiakto"
1663,gaya muhaimin memimpin bikin jakarta jateng malah merosot beda banget sama gibran penuh prestasi mmurah3,yadiwulantoro,Cawapres,Mon Dec 25 11:16:05 +0000 2023,Muhaimin's style of leading makes Jakarta Central Java even slumped very different from Gibran full
1664,gibran bikin solo hebat cak imin nampaknya sibuk cari kunci sukses dalam laci politik sboediono id,Maya_Susanti6,Cawapres,Mon Dec 25 11:16:03 +0000 2023,Gibran makes the great solo Cak Imin seems busy looking for the key to success in the political drawer of Sboediono ID
1665,gibran bikin solo gemilang cak imin mungkin sibuk mencari jalan menuju podium politik riswijaya2,susirasimah,Cawapres,Mon Dec 25 11:16:01 +0000 2023,Gibran makes Solo Gemilang Cak Imin may be busy looking for a way to the riswijaya2 political podium
1666,gibran bikin solo hebat cak imin mungkin sibuk mencari jalan keluar labirin politiknya oeyoto1,e_gentamas,Cawapres,Mon Dec 25 11:16:01 +0000 2023,Gibran makes the great solo Cak Imin might be busy looking for a way out of his political labyrinth oeyoto1
1667,gibran pinter banget solo ekonominya melejit muhaimin jakarta jateng bikin lesu itrashanie,anggitashasika,Cawapres,Mon Dec 25 11:16:00 +0000 2023,"Gibran is very smart in his economy soaring Muhaimin Jakarta Central Java, making it listless Itrasshanie"
1668,duh mahfud md ternyata pernah langgar etika jadi ketua mk,dasehidaya63434,Cawapres,Mon Dec 25 11:15:59 +0000 2023,Duh Mahfud MD apparently had violated ethics to become the chairman of the Constitutional Court
1669,solo cemerlang gibran jadi andalan jakarta jateng hmmm jauh harapan fathur,IndahSa237,Cawapres,Mon Dec 25 11:15:59 +0000 2023,Solo Cemerlang Gibran Becomes a mainstay of Jakarta Central Java HMMM is far hope Fathur
1670,ibran tweet es ge i e gitu mas bukan nya es gi ay i kliatan saja membaca text membacakan kepanjangannya singkatan b inggris diucapkan b indonesia kata lulusan singapura dasar pememenipuan publik belajar jangan nyontek terus dengar dri earphone,renmit1000,Cawapres,Mon Dec 25 11:15:57 +0000 2023,"Ibran Tweet Ice Ge I E I E, Mas, instead of ice, I just read the text reading the abbreviation, British, said British B, said Singaporean, the basis of public deprivation."
1671,gibran punya prestasi solo tambah maju jakarta jateng malah mundur bawah muhaimin radharizz,halimarohatul,Cawapres,Mon Dec 25 11:15:54 +0000 2023,Gibran has a Solo Achievement Advanced in Jakarta Central Java even resigned below Muhaimin Radharmazz
1672,gibran bikin solo gemilang cak imin mungkin sibuk mencari kunci sukses politik hilang ulkiflilubis69,saidinausmannn_,Cawapres,Mon Dec 25 11:15:53 +0000 2023,Gibran Makes Solo Gemilang Cak Imin may be busy looking for the key to the success of the political loss of ulkiflilubis69
1673,gibran bikin solo gemilang cak imin mungkin sibuk memetakan daerah bisa dikepakai politik atypolagi,Sfirliandara,Cawapres,Mon Dec 25 11:15:51 +0000 2023,Gibran makes Solo Gemilang Cak Imin might be busy mapping the area to be used by Atypolagi politics
1674,oko maryadi dukung mas ibran tweet aja bang artinya pasti asli pendukung jokowi,Gr4sssss,Cawapres,Mon Dec 25 11:15:46 +0000 2023,"Oko Maryadi, I just support Mas Ibran Tweet, bro, meaning the original supporter of Jokowi"
1675,akekhalal ibran tweet gk kalian raba jangan ditanya,Alex39035192Sir,Cawapres,Mon Dec 25 11:15:32 +0000 2023,Akekhalal ibran tweet don't touch you don't ask
1676,solo unggul gibran memimpin cerdas cak imin mungkin lebih cocok posisi tidak terlalu menuntut ever alonely,Sitibadriahhh3,Cawapres,Mon Dec 25 11:15:29 +0000 2023,Solo Unggul Gibran Leading Cak Imin's Smart Probably more suitable positions not too demanding Ever Alonely
1677,45broo capresmu bohong awas aja yaa lu paling tandain lo olah paling bener klo mas gibran pak prabowo beneran menang awas ajalo,henikatriputry,Cawapres,Mon Dec 25 11:15:28 +0000 2023,"45 How many candidates are just aware of you, the most marked you are the most correct if Mas Gibran Pak Prabowo really wins alert Ajalo"
1678,nusantaraland ibran tweet lie fahnoor angsayangsujud ndridesvi10785 engkeldodo ank joee artonometroadv egorosegoro1 rabowo rabowogibran2 kau bilang suhu ternyata tipu pake perangkat komunikasi,Winto07789086,Cawapres,Mon Dec 25 11:15:21 +0000 2023,Nusantararand Ibran Tweet Lie Fahnoor Angsayangsukas Ndridesvi10785 ank joee artonometroadv egorosegoro1 rabowo rabowogibran2 you said the temperature turned out to be the trick of using communication devices
1679,jengcute16 tetap prabowo gibran menang sesuai wangsit eyang prabu siliwangi,GrahaWalan6302,Cawapres,Mon Dec 25 11:15:21 +0000 2023,Jengcute16 Still Prabowo Gibran Wins According to Wangsit Eyang Prabu Siliwangi
1680,duh mahfud md ternyata pernah langgar etika jadi ketua mk,salmananti17397,Cawapres,Mon Dec 25 11:15:16 +0000 2023,Duh Mahfud MD apparently had violated ethics to become the chairman of the Constitutional Court
1681,cek fakta apbn solo masa gibran samsul sebelumnya,Kangrohim14,Cawapres,Mon Dec 25 11:15:11 +0000 2023,Check the fact that the previous Solo APBN Gibran Samsul
1682,oteliercrypto ibran tweet hh palsu ngk nih,Qeen06,Cawapres,Mon Dec 25 11:15:01 +0000 2023,Oteliercrypto Ibran Tweet HH Fake NGK
1683,ydyaa2 ischekdayat artaisocmed ibran tweet akan laporkan sudah memperkeruh suasana plus dikenakan pasal uu ite,ricapd12_,Cawapres,Mon Dec 25 11:14:56 +0000 2023,YdyaA2 Ischekdayat Artaisocmed Ibran Tweet will report that it has made the atmosphere worse plus subject to the Article of the ITE Law
1684,r4sssss entangnegeri ibran cocotnya walikota nkri sang jago ngibul,Dimasjoko12,Cawapres,Mon Dec 25 11:14:53 +0000 2023,RSSSSS About the Arab Country of the Mayor of NKRI Sang Jago Ngibul
1685,uhdazha15 aspusat sepatah kata no,DeathtoKoruptor,Cawapres,Mon Dec 25 11:14:43 +0000 2023,UHDAZHA15 ASPUSAT A THERE OF WORD NO
1686,eloraco kemenag cari panggung mudah2an ini ummat semakin faham siap rezim jokowi meninggalkan pasangan penerus jokowi prabowo gibran,ieffendi23,Cawapres,Mon Dec 25 11:14:42 +0000 2023,"Geloraco Ministry of Religion Finding this stage, the Ummat is increasingly understanding who the Jokowi regime leaves the successor pair Jokowi Prabowo Gibran"
